year,org_name,org_code,unit_main_code,unit_sub_code,unit_name
2016,Turun yliopisto,10089,,2601631,Bioimaging
2016,Turun yliopisto,10089,,2601641,Digital Futures
2016,Turun yliopisto,10089,,2601651,New Bioresources
2016,Turun yliopisto,10089,,2601900,Rahastot
2016,Turun yliopisto,10089,,2601930,Tiedekuntien stipendirahasto
2016,Turun yliopisto,10089,,2602000,Humanistisen tiedekunnan yhteiset
2016,Turun yliopisto,10089,,2602001,Humanistisen tiedekunnan hallintopalvelu
2016,Turun yliopisto,10089,,2602002,Baltic Sea Regions Studies
2016,Turun yliopisto,10089,,2602100,Kieli- ja käännöstieteiden laitoksen yht
2016,Turun yliopisto,10089,,2602101,Englannin kieli
2016,Turun yliopisto,10089,,2602102,Espanja
2016,Turun yliopisto,10089,,2602103,Fonetiikka
2016,Turun yliopisto,10089,,2602104,Italia
2016,Turun yliopisto,10089,,2602105,Klassiset kielet ja antiikin kulttuuri
2016,Turun yliopisto,10089,,2602106,Pohjoismaiset kielet
2016,Turun yliopisto,10089,,2602107,Ranska
2016,Turun yliopisto,10089,,2602108,Saksan kieli
2016,Turun yliopisto,10089,,2602109,Volgalaiskielten tutkimusyksikkö
2016,Turun yliopisto,10089,,2602110,Suomen kieli ja suom-ugrilainen kielent
2016,Turun yliopisto,10089,,2602111,Venäjän kieli
2016,Turun yliopisto,10089,,2602114,Lauseopin arkisto
2016,Turun yliopisto,10089,,2602200,"Historian, kultt ja tait tutk lts:n yht"
2016,Turun yliopisto,10089,,2602201,Arkeologia
2016,Turun yliopisto,10089,,2602202,Folkloristiikka
2016,Turun yliopisto,10089,,2602203,Kansatiede
2016,Turun yliopisto,10089,,2602204,Kotimainen kirjallisuus
2016,Turun yliopisto,10089,,2602205,Kulttuurihistoria
2016,Turun yliopisto,10089,,2602206,Mediatutkimus
2016,Turun yliopisto,10089,,2602207,Musiikkitiede
2016,Turun yliopisto,10089,,2602208,Sukupuolentutkimus
2016,Turun yliopisto,10089,,2602209,Suomen historia
2016,Turun yliopisto,10089,,2602210,Taidehistoria
2016,Turun yliopisto,10089,,2602211,Uskontotiede
2016,Turun yliopisto,10089,,2602212,Yleinen historia
2016,Turun yliopisto,10089,,2602213,Yleinen kirjallisuustiede
2016,Turun yliopisto,10089,,2602214,Kulttuurituotannon ja maisemantutkim ko
2016,Turun yliopisto,10089,,2602215,Kulttuurientutkimuksen arkisto
2016,Turun yliopisto,10089,,2602216,Kalevala instituutti
2016,Turun yliopisto,10089,,2602217,Luova kirjoittaminen
2016,Turun yliopisto,10089,,2602218,Museologia
2016,Turun yliopisto,10089,,2603000,Yhteisk tdk yhteiset
2016,Turun yliopisto,10089,,2603001,Yhteisk tdk hallintopalvelut
2016,Turun yliopisto,10089,,2603100,Psykologian ja logopedian laitoksen yht
2016,Turun yliopisto,10089,,2603101,Filosofia
2016,Turun yliopisto,10089,,2603102,Logopedia
2016,Turun yliopisto,10089,,2603103,Psykologia
2016,Turun yliopisto,10089,,2603104,PSYKONET -verkosto
2016,Turun yliopisto,10089,,2603105,Kognitiivisen neurotieteen tutk yks (KNT
2016,Turun yliopisto,10089,,2603106,Oppimistutkimuksen keskus (OTUK)
2016,Turun yliopisto,10089,,2603107,KiVa Koulu
2016,Turun yliopisto,10089,,2603111,KiVa Koulu elinkeinotoiminta
2016,Turun yliopisto,10089,,2603200,"Filosofian, poliittisen historian ja valtio-opin lts yht"
2016,Turun yliopisto,10089,,2603201,Poliittinen historia
2016,Turun yliopisto,10089,,2603202,Valtio-oppi
2016,Turun yliopisto,10089,,2603203,Eduskuntatutkimuksen keskus
2016,Turun yliopisto,10089,,2603204,Itä-Aasian tutkimus- ja koulutusk (CEAS)
2016,Turun yliopisto,10089,,2603205,Yliopistojen Aasia-verkosto
2016,Turun yliopisto,10089,,2603206,The Public Choice Research Centre (PCRC)
2016,Turun yliopisto,10089,,2603207,John Morton -keskus
2016,Turun yliopisto,10089,,2603208,Filosofia
2016,Turun yliopisto,10089,,2603300,Sosiaalitieteiden laitoksen yhteiset
2016,Turun yliopisto,10089,,2603301,Sosiaalipolitiikka
2016,Turun yliopisto,10089,,2603302,Sosiaalityö
2016,Turun yliopisto,10089,,2603303,Sosiologia
2016,Turun yliopisto,10089,,2603304,Taloussosiologia
2016,Turun yliopisto,10089,,2603305,Sosiaalivak huippuas jatkok ohj (TOPSOS)
2016,Turun yliopisto,10089,,2603306,SOSNET-verkosto (sosiaalityö)
2016,Turun yliopisto,10089,,2604000,Kasv tdk yhteiset
2016,Turun yliopisto,10089,,2604001,Kasv tdk tiedekuntapalvelut
2016,Turun yliopisto,10089,,2604002,Oppimistutkimuksen keskus
2016,Turun yliopisto,10089,,2604021,Et Koulutusvienti
2016,Turun yliopisto,10089,,2604100,Kasvatustieteiden laitos
2016,Turun yliopisto,10089,,2604200,Opettajankoulutuslaitoksen yhteiset
2016,Turun yliopisto,10089,,2604201,OKL Turku
2016,Turun yliopisto,10089,,2604202,OKL Rauma
2016,Turun yliopisto,10089,,2604300,Turun normaalikoulun yhteiset
2016,Turun yliopisto,10089,,2604301,Lukiokoulutus
2016,Turun yliopisto,10089,,2604302,Perusopetus
2016,Turun yliopisto,10089,,2604303,Opettajankoulutus ja kehitystehtävät
2016,Turun yliopisto,10089,,2604400,Rauman normaalikoulun yhteiset
2016,Turun yliopisto,10089,,2604401,Perusopetus
2016,Turun yliopisto,10089,,2604402,Opettajankoulutus ja kehitystehtävät
2016,Turun yliopisto,10089,,2605000,Oikeustiede
2016,Turun yliopisto,10089,,2605100,Oikeustieteellisen liiketoiminta
2016,Turun yliopisto,10089,,2606000,Mat luonn tdk yhteiset
2016,Turun yliopisto,10089,,2606001,Mat luonn tdk hallintopalvelut
2016,Turun yliopisto,10089,,2606010,TYYK:n yhteiset
2016,Turun yliopisto,10089,,2606011,Lapin tutkimuslaitos Kevo
2016,Turun yliopisto,10089,,2606012,Saaristomeren tutkimuslaitos
2016,Turun yliopisto,10089,,2606013,Aerobiologian yksikkö
2016,Turun yliopisto,10089,,2606100,Matematiikan ja tilastotieteen lait yht
2016,Turun yliopisto,10089,,2606101,Matematiikka
2016,Turun yliopisto,10089,,2606102,Sovellettu matematiikka
2016,Turun yliopisto,10089,,2606103,Tilastotiede
2016,Turun yliopisto,10089,,2606200,Biokemian laitoksen yhteiset
2016,Turun yliopisto,10089,,2606201,Biokemia
2016,Turun yliopisto,10089,,2606202,Biotekniikka / FM
2016,Turun yliopisto,10089,,2606203,Biotekniikka / DI
2016,Turun yliopisto,10089,,2606204,Elintarvikekemia
2016,Turun yliopisto,10089,,2606205,Molekulaarinen kasvibiologia
2016,Turun yliopisto,10089,,2606206,IFDRC
2016,Turun yliopisto,10089,,2606300,Kemian laitoksen yhteiset
2016,Turun yliopisto,10089,,2606301,Kemian perusopetus
2016,Turun yliopisto,10089,,2606302,Materiaalikemia ja kemiallinen analyysi
2016,Turun yliopisto,10089,,2606303,Orgaaninen kemia ja kemiallinen biologia
2016,Turun yliopisto,10089,,2606304,Laitekeskus
2016,Turun yliopisto,10089,,2606305,JBL-laboratorio
2016,Turun yliopisto,10089,,2606400,Biologian laitoksen yhteiset
2016,Turun yliopisto,10089,,2606401,Biodiversiteettitutkimus
2016,Turun yliopisto,10089,,2606402,Ekologia
2016,Turun yliopisto,10089,,2606403,Ympäristötiede
2016,Turun yliopisto,10089,,2606404,Genetiikka
2016,Turun yliopisto,10089,,2606405,Eläinfysiologia
2016,Turun yliopisto,10089,,2606406,Eläinmuseo
2016,Turun yliopisto,10089,,2606407,Kasvimuseo
2016,Turun yliopisto,10089,,2606408,Kasvitieteellinen puutarha
2016,Turun yliopisto,10089,,2606409,Evoluutiobiologian sovelluskeskus
2016,Turun yliopisto,10089,,2606700,Fysiikan ja tähtitieteen laitoksen yhtei
2016,Turun yliopisto,10089,,2606701,Wihurin fysiikantutkimuslaboratorio
2016,Turun yliopisto,10089,,2606702,Avaruustutkimuslaboratorio
2016,Turun yliopisto,10089,,2606703,Teoreettinen fysiikka
2016,Turun yliopisto,10089,,2606704,Teollisuusfysiikka
2016,Turun yliopisto,10089,,2606705,Tuorlan observatorio
2016,Turun yliopisto,10089,,2606706,Materiaalitutkimuksen laboratorio
2016,Turun yliopisto,10089,,2606707,Kvanttioptiikan laboratorio
2016,Turun yliopisto,10089,,2606800,Informaatioteknologian laitoksen yhteise
2016,Turun yliopisto,10089,,2606801,Tietoliikennetekniikka
2016,Turun yliopisto,10089,,2606802,Sulautettu elektroniikka
2016,Turun yliopisto,10089,,2606803,Tietojenkäsittelytiede
2016,Turun yliopisto,10089,,2606804,Ohjelmistotekniikka
2016,Turun yliopisto,10089,,2606805,Bioinformatiikka
2016,Turun yliopisto,10089,,2606806,Vuorovaikutussuunnittelu
2016,Turun yliopisto,10089,,2606900,Maantieteen ja geologian laitoksen yht.
2016,Turun yliopisto,10089,,2606901,Maantiede
2016,Turun yliopisto,10089,,2606902,Geologia
2016,Turun yliopisto,10089,,2607000,Lääket tdk yhteiset
2016,Turun yliopisto,10089,,2607001,Lääket tdk hallintopalvelut
2016,Turun yliopisto,10089,,2607002,Lääket tdk täydennyskoulutus
2016,Turun yliopisto,10089,,2607003,MediCity
2016,Turun yliopisto,10089,,2607004,Sydäntutkimuskeskus
2016,Turun yliopisto,10089,,2607005,Biopankki
2016,Turun yliopisto,10089,,2607010,Turun lapsi- ja nuorisotutkimuskeskus
2016,Turun yliopisto,10089,,2607020,Funktionaalisten elint. kehittämiskeskus
2016,Turun yliopisto,10089,,2607030,Koe-eläinkeskus
2016,Turun yliopisto,10089,,2607040,Et Aistila
2016,Turun yliopisto,10089,,2607100,Biolääketieteen laitoksen yhteiset
2016,Turun yliopisto,10089,,2607101,Solubiologia ja anatomia
2016,Turun yliopisto,10089,,2607102,"Farmakologia, lääkekehitys ja lääkehoito"
2016,Turun yliopisto,10089,,2607103,Fysiologia
2016,Turun yliopisto,10089,,2607104,Lääketieteellinen biokemia ja genetiikka
2016,Turun yliopisto,10089,,2607105,Lääketietee mikrobiologia ja immunologia
2016,Turun yliopisto,10089,,2607107,Patologia ja oikeuslääketiede
2016,Turun yliopisto,10089,,2607108,Virusoppi
2016,Turun yliopisto,10089,,2607160,Oikeuslääketieteen maksupalveluyksikkö
2016,Turun yliopisto,10089,,2607300,Kliinisen laitoksen yhteiset
2016,Turun yliopisto,10089,,2607301,Anestesiologia
2016,Turun yliopisto,10089,,2607302,Biostatistiikka
2016,Turun yliopisto,10089,,2607303,Diagnostinen radiologia
2016,Turun yliopisto,10089,,2607304,Geriatria
2016,Turun yliopisto,10089,,2607305,Iho- ja sukupuolitautioppi
2016,Turun yliopisto,10089,,2607306,Infektiotautioppi
2016,Turun yliopisto,10089,,2607307,Kansanterveystiede
2016,Turun yliopisto,10089,,2607308,Keuhkosairausoppi ja kliin. allergologia
2016,Turun yliopisto,10089,,2607309,Kirurgia
2016,Turun yliopisto,10089,,2607310,Ortopedia ja traumatologia
2016,Turun yliopisto,10089,,2607311,Kliininen kemia
2016,Turun yliopisto,10089,,2607312,"Korva-, nenä-, ja kurkkutautioppi"
2016,Turun yliopisto,10089,,2607313,Lastentautioppi
2016,Turun yliopisto,10089,,2607314,Neurologia
2016,Turun yliopisto,10089,,2607315,Kliininen syöpätautioppi
2016,Turun yliopisto,10089,,2607316,Psykiatria
2016,Turun yliopisto,10089,,2607317,Silmätautioppi
2016,Turun yliopisto,10089,,2607318,Sisätautioppi
2016,Turun yliopisto,10089,,2607319,Synnytys- ja naistentautien oppi
2016,Turun yliopisto,10089,,2607320,Fysiatria
2016,Turun yliopisto,10089,,2607321,Kliininen neurofysiologia
2016,Turun yliopisto,10089,,2607322,Kliininen fysiologia
2016,Turun yliopisto,10089,,2607323,Lääketieteen etiikka
2016,Turun yliopisto,10089,,2607324,Palliatiivinen lääketiede
2016,Turun yliopisto,10089,,2607325,Lastenneurologia
2016,Turun yliopisto,10089,,2607326,Lastenpsykiatria
2016,Turun yliopisto,10089,,2607327,Työterveyshuolto
2016,Turun yliopisto,10089,,2607328,Yleislääketiede
2016,Turun yliopisto,10089,,2607330,Turun lapsi- ja nuorisotutkimuskeskus
2016,Turun yliopisto,10089,,2607400,Hoitotieteen laitos
2016,Turun yliopisto,10089,,2607500,Hammaslääketieteen laitos yhteiset
2016,Turun yliopisto,10089,,2607511,TCBC
2016,Turun yliopisto,10089,,2608000,TuKKK:n yhteiset
2016,Turun yliopisto,10089,,2608001,TuKKK:n hallintopalvelut
2016,Turun yliopisto,10089,,2608002,TuKKK:n viestintä
2016,Turun yliopisto,10089,,2608100,Laskentatoimen ja rahoituksen laitos yht
2016,Turun yliopisto,10089,,2608101,Laskentatoimi ja rahoitus
2016,Turun yliopisto,10089,,2608102,Yritysjuridiikka
2016,Turun yliopisto,10089,,2608103,Taloustieteen kvantitatiiviset menetelmä
2016,Turun yliopisto,10089,,2608200,Markk ja kv liiketoim laitos yhteiset
2016,Turun yliopisto,10089,,2608201,Markkinointi
2016,Turun yliopisto,10089,,2608202,Kv. liiketoiminta
2016,Turun yliopisto,10089,,2608203,Toimitusketjujen johtaminen
2016,Turun yliopisto,10089,,2608204,Talousmaantiede
2016,Turun yliopisto,10089,,2608210,Pan-Eurooppa Instituutti
2016,Turun yliopisto,10089,,2608220,Kielten ja liikeviestinnän yksikkö
2016,Turun yliopisto,10089,,2608300,Johtamisen ja yrittäjyyden laitos yhteis
2016,Turun yliopisto,10089,,2608301,Johtaminen ja organisointi
2016,Turun yliopisto,10089,,2608303,Tietojärjestelmätiede
2016,Turun yliopisto,10089,,2608310,Entren yhteiset
2016,Turun yliopisto,10089,,2608311,Entre
2016,Turun yliopisto,10089,,2608312,Yrittäjyys
2016,Turun yliopisto,10089,,2608320,"Turun työtieteiden keskus, TCLS"
2016,Turun yliopisto,10089,,2608400,Taloustiede
2016,Turun yliopisto,10089,,2608610,TSE Exe
2016,Turun yliopisto,10089,,2608710,Centre for Collaborative Research (CCR)
2016,Turun yliopisto,10089,,2608800,Porin tutkintokoulutus
2016,Turun yliopisto,10089,,2608802,Porin hankerahoitus
2016,Turun yliopisto,10089,,2608804,Porin yksikön yhteiset
2016,Turun yliopisto,10089,,2608805,Porin täydennyskoulutus
2016,Turun yliopisto,10089,,2608900,Tulevaisuuden tutkimuskeskus
2016,Turun yliopisto,10089,,2609000,Brahea-keskuksen yhteiset
2016,Turun yliopisto,10089,,2609001,Sisäiset palvelut
2016,Turun yliopisto,10089,,2609010,Avoimen yliopiston yhteiset
2016,Turun yliopisto,10089,,2609011,AVO Humanistisen tdk opinnot
2016,Turun yliopisto,10089,,2609012,AVO Kasvatustieteiden tdk opinnot
2016,Turun yliopisto,10089,,2609013,AVO Matemaattis-luonnon tdk opinnot
2016,Turun yliopisto,10089,,2609014,AVO Yhteiskuntatieteellisen tdk opinnot
2016,Turun yliopisto,10089,,2609015,AVO Lääketieteellisen tdk opinnot
2016,Turun yliopisto,10089,,2609016,AVO Oikeustieteellisen tdk opinnot
2016,Turun yliopisto,10089,,2609017,AVO Kauppakorkeakoulun opinnot
2016,Turun yliopisto,10089,,2609018,AVO Muut koulutukset ja hankkeet
2016,Turun yliopisto,10089,,2609020,Brahea kehittämispalvelujen yhteiset
2016,Turun yliopisto,10089,,2609021,Asiantuntijakehitys
2016,Turun yliopisto,10089,,2609022,Aluekehitys
2016,Turun yliopisto,10089,,2609023,Yliopistokehitys
2016,Turun yliopisto,10089,,2609024,Kongressitoimisto
2016,Turun yliopisto,10089,,2609025,Innovaatio- ja yrityskehitys
2016,Turun yliopisto,10089,,2609030,Brahea kehittämispalvelujen elinkein yht
2016,Turun yliopisto,10089,,2609031,Et Avoin yliopisto
2016,Turun yliopisto,10089,,2609032,Et Asiantuntijakehitys
2016,Turun yliopisto,10089,,2609033,Et Aluekehitys
2016,Turun yliopisto,10089,,2609034,Et Yliopistokehitys
2016,Turun yliopisto,10089,,2609035,Et Kongressitoimisto
2016,Turun yliopisto,10089,,2609036,Et innovaatio- ja yrityskehitys
2016,Turun yliopisto,10089,,2609040,Mkk yhteiset
2016,Turun yliopisto,10089,,2609041,Mkk koulutustoiminta
2016,Turun yliopisto,10089,,2609042,Mkk Yhteisrahoitteiset T&K-hankkeet
2016,Turun yliopisto,10089,,2609043,Mkk Kotka
2016,Turun yliopisto,10089,,2609044,Mkk Meriklusteriohjelma
2016,Turun yliopisto,10089,,2609045,Mkk Merifoorumi
2016,Turun yliopisto,10089,,2609050,Et Mkk yhteiset
2016,Turun yliopisto,10089,,2609051,Et Mkk koulutukset
2016,Turun yliopisto,10089,,2609052,Et Mkk T&K-hankkeet
2016,Turun yliopisto,10089,,2609053,Et Mkk Kotka
2016,Turun yliopisto,10089,,2609054,Et Mkk Meriklusteriohjelma
2016,Turun yliopisto,10089,,2609055,Et Mkk Merifoorumi
2016,Turun yliopisto,10089,,2609060,TRC yhteiset
2016,Turun yliopisto,10089,,2609061,Microelectronics
2016,Turun yliopisto,10089,,2609062,Embedded and Mixed-Reality Systems
2016,Turun yliopisto,10089,,2609063,Biomedical and Environmental ICT
2016,Turun yliopisto,10089,,2609200,Biotekniikan keskuksen yhteiset
2016,Turun yliopisto,10089,,2609201,Biotekniikan keskus
2016,Turun yliopisto,10089,,2609210,Mikrosirukeskus
2016,Turun yliopisto,10089,,2609211,FMSC Bioinformatiikka
2016,Turun yliopisto,10089,,2609240,Proteomics
2016,Turun yliopisto,10089,,2609250,Cell Imaging
2016,Turun yliopisto,10089,,2609260,BioCity Turku
2016,Turun yliopisto,10089,,2609400,Kielikeskus
2016,Turun yliopisto,10089,,2609500,Turun tietotekniikan tutkimuskeskus TUCS
2016,Turun yliopisto,10089,,2609700,Suomen ESO-keskus
2016,Turun yliopisto,10089,,2609810,PET Perustoiminta
2016,Turun yliopisto,10089,,2609820,PET Tutkimus
2016,Turun yliopisto,10089,,2609830,COE huippuyksikkö
2016,Turun yliopisto,10089,,2609900,Koulutussosiologian tutkimuskeskus
2016,Turun yliopisto,10089,,2609901,Rosa-laboratorio
2016,Vaasan ammattikorkeakoulu,02627,,10,Tekniikan yksikkö
2016,Vaasan ammattikorkeakoulu,02627,,20,Liiketalouden yksikkö
2016,Vaasan ammattikorkeakoulu,02627,,30,Sosiaali- ja terveysalan yksikkö
2016,Vaasan ammattikorkeakoulu,02627,,40,MUOVA
2016,Vaasan ammattikorkeakoulu,02627,,50,Hallinto ja tukipalvelut
2016,Vaasan ammattikorkeakoulu,02627,,60,TKI-yksikkö
2016,Vaasan yliopisto,01913,,2710050,Nykysuomi ja kääntäminen
2016,Vaasan yliopisto,01913,,2710100,Pohjoismaiset kielet
2016,Vaasan yliopisto,01913,,2710150,Englannin kieli
2016,Vaasan yliopisto,01913,,2710200,Ranskan kieli
2016,Vaasan yliopisto,01913,,2710250,Venäjän kieli
2016,Vaasan yliopisto,01913,,2710300,Saksan kieli ja kirjallisuus
2016,Vaasan yliopisto,01913,,2710350,Viestintätieteet
2016,Vaasan yliopisto,01913,,2710400,Aluetiede
2016,Vaasan yliopisto,01913,,2710450,Sosiologia
2016,Vaasan yliopisto,01913,,2710500,Hallintotiede/julkisjohtaminen
2016,Vaasan yliopisto,01913,,2710550,Filosofia
2016,Vaasan yliopisto,01913,,2710600,Julkisoikeus
2016,Vaasan yliopisto,01913,,2710650,Sosiaali- ja terveyshallintotiede
2016,Vaasan yliopisto,01913,,2710700,Kielipalvelut
2016,Vaasan yliopisto,01913,,2710900,Filosofinen tdk yht.
2016,Vaasan yliopisto,01913,,2720050,Johtaminen ja organisaatiot
2016,Vaasan yliopisto,01913,,2720100,Laskentatoimi ja rahoitus
2016,Vaasan yliopisto,01913,,2720150,Markkinointi
2016,Vaasan yliopisto,01913,,2720200,Taloustiede
2016,Vaasan yliopisto,01913,,2720250,Talousoikeus
2016,Vaasan yliopisto,01913,,2720900,Kauppatieteell. tdk yht.
2016,Vaasan yliopisto,01913,,2730050,Automaatiotekniikka
2016,Vaasan yliopisto,01913,,2730100,Energiatekniikka
2016,Vaasan yliopisto,01913,,2730150,Fysiikka
2016,Vaasan yliopisto,01913,,2730200,Sähkötekniikka
2016,Vaasan yliopisto,01913,,2730250,Matematiikka
2016,Vaasan yliopisto,01913,,2730300,Talousmatematiikka
2016,Vaasan yliopisto,01913,,2730350,Tilastotiede
2016,Vaasan yliopisto,01913,,2730400,Tietoliikennetekniikka
2016,Vaasan yliopisto,01913,,2730450,Tietotekniikka kauppat.
2016,Vaasan yliopisto,01913,,2730500,Tietotekniikka tekn.
2016,Vaasan yliopisto,01913,,2730600,Tuotantotalous
2016,Vaasan yliopisto,01913,,2730660,Tuotantotalous tekn
2016,Vaasan yliopisto,01913,,2730700,TB Laboratoriot
2016,Vaasan yliopisto,01913,,2730900,Teknillinen tdk. yhteiset
2016,Vaasan yliopisto,01913,,2735050,SC-Research
2016,Vaasan yliopisto,01913,,2739050,Vebic omarahoitus
2016,Vaasan yliopisto,01913,,2739100,Vebic taloudellinen toiminta
2016,Vaasan yliopisto,01913,,2739150,Vebic julkinen rahoitus
2016,Vaasan yliopisto,01913,,2740050,Avoin yliopisto
2016,Vaasan yliopisto,01913,,2740100,Johtaminen ja organisaatioiden kehittäminen
2016,Vaasan yliopisto,01913,,2740150,Energia ja ympäristö
2016,Vaasan yliopisto,01913,,2740900,Levón-instituutin yhteiset
2016,Vaasan yliopisto,01913,,2750050,Tritonia
2016,Vaasan yliopisto,01913,,2760050,Hallitus
2016,Vaasan yliopisto,01913,,2760100,Rehtori
2016,Vaasan yliopisto,01913,,2760150,Johdon asiantuntijatuki
2016,Vaasan yliopisto,01913,,2760200,Tutkimuksen palvelut ja tutkijakoulu
2016,Vaasan yliopisto,01913,,2760250,Viestintä ja kumppanuudet
2016,Vaasan yliopisto,01913,,2760300,Henkilöstön palvelut ja ylimmän johdon palvelut
2016,Vaasan yliopisto,01913,,2760350,Talouden ja hankehallinnon palvelut
2016,Vaasan yliopisto,01913,,2760400,Toiminta- taloussuunnittelu
2016,Vaasan yliopisto,01913,,2760450,Opiskelun ja opetuksen palvelut
2016,Vaasan yliopisto,01913,,2760500,Kansainväliset asiat
2016,Vaasan yliopisto,01913,,2760550,"Aulapalvelut, tilat ja turvallisuus"
2016,Vaasan yliopisto,01913,,2760650,Tietohallintopalvelut
2016,Vaasan yliopisto,01913,,2760700,Tietotekniikkapalvelut
2016,Vaasan yliopisto,01913,,2760750,"Lähipalvelut ja johdon palvelut, Fabriikki"
2016,Vaasan yliopisto,01913,,2760800,"Lähipalvelut ja johdon palvelut, Tervahovi"
2016,Vaasan yliopisto,01913,,2780000,Vaasan yo sijoitustoiminta
2016,Vaasan yliopisto,01913,,2780050,Viljo Syreniuksen rahasto
2016,Vaasan yliopisto,01913,,2790050,Yliopiston yhteiset
2016,Vaasan yliopisto,01913,,2790100,Vaasan korkeakoulukonsortio
2016,Yrkeshögskolan Arcada,02535,,11,"HV, Pedagogik"
2016,Yrkeshögskolan Arcada,02535,,111,"HV, Hälsa och välfärd (utom idrott)"
2016,Yrkeshögskolan Arcada,02535,,112,"HV, Idrott"
2016,Yrkeshögskolan Arcada,02535,,212,"EA, Turism"
2016,Yrkeshögskolan Arcada,02535,,25,"EA, Tradenom"
2016,Yrkeshögskolan Arcada,02535,,27,"EA, IT"
2016,Yrkeshögskolan Arcada,02535,,38,"EM, Teknik"
2016,Yrkeshögskolan Arcada,02535,,42,"KK, Media och kultur"
2016,Yrkeshögskolan Arcada,02535,,51,"Övriga, Pedagogik"
2016,Yrkeshögskolan Arcada,02535,,511,"Övriga, HV (utom idrott)"
2016,Yrkeshögskolan Arcada,02535,,512,"Övriga, Service och tjänster"
2016,Yrkeshögskolan Arcada,02535,,52,"Övriga, Konst- och kultur"
2016,Yrkeshögskolan Arcada,02535,,53,"Övriga, Humaniora"
2016,Yrkeshögskolan Arcada,02535,,55,"Övriga, Ekonomi, administration och juridik"
2016,Yrkeshögskolan Arcada,02535,,57,"Övriga, IT"
2016,Yrkeshögskolan Arcada,02535,,58,"Övriga, Teknik"
2016,Yrkeshögskolan Novia,10066,,FoU,Forskning och utveckling
2016,Yrkeshögskolan Novia,10066,,TS,Turism och Samhälle
2016,Yrkeshögskolan Novia,10066,,AD,Administration
2016,Yrkeshögskolan Novia,10066,,FE,Företagsekonomi
2016,Yrkeshögskolan Novia,10066,,KU,Kultur
2016,Yrkeshögskolan Novia,10066,,NB,Naturbruk
2016,Yrkeshögskolan Novia,10066,,NV,Naturvetenskap
2016,Yrkeshögskolan Novia,10066,,SF,Sjöfart
2016,Yrkeshögskolan Novia,10066,,TE,Teknik
2016,Yrkeshögskolan Novia,10066,,VS,Vård och sociala
2016,Åbo Akademi,01903,,2801000,FHPT gemensamma kostnader
2016,Åbo Akademi,01903,,2801010,FHPT universitetsservice
2016,Åbo Akademi,01903,,2801100,"Kultur, historia och filosofi"
2016,Åbo Akademi,01903,,2801110,Språk
2016,Åbo Akademi,01903,,2801111,Logopedi
2016,Åbo Akademi,01903,,2801120,Teologi
2016,Åbo Akademi,01903,,2801130,Psykologi
2016,Åbo Akademi,01903,,2801140,Doktorandnätverk Art History
2016,Åbo Akademi,01903,,2801141,Doktorandnätverk Old Testament Studies
2016,Åbo Akademi,01903,,2801142,Doktorandnätverk AAPL (Abo Akademi Psychology and Logopedics)
2016,Åbo Akademi,01903,,2801143,"Gamla forskarskolan, FHPT"
2016,Åbo Akademi,01903,,2801144,Doktorandnätverket Minority Research
2016,Åbo Akademi,01903,,2801145,Doktorandnätverket The Age of Sweden
2016,Åbo Akademi,01903,,2801150,FHPT utbildning
2016,Åbo Akademi,01903,,2802000,FPV gemensamma kostnader
2016,Åbo Akademi,01903,,2802010,FPV universitetsservice
2016,Åbo Akademi,01903,,2802100,Pedagogik
2016,Åbo Akademi,01903,,2802110,Hälsovetenskaper
2016,Åbo Akademi,01903,,2802120,Socialvetenskaper
2016,Åbo Akademi,01903,,2802130,MediaCity
2016,Åbo Akademi,01903,,2802140,"Gamla forskarskolan, FPV"
2016,Åbo Akademi,01903,,2802150,FPV utbildning
2016,Åbo Akademi,01903,,2802200,"Vasa övningsskola, gemensamma kostnader"
2016,Åbo Akademi,01903,,2802210,"Vasa övningsskola, grundutbildning"
2016,Åbo Akademi,01903,,2802220,"Vasa övningsskola, gymnasiet"
2016,Åbo Akademi,01903,,2803000,FSE gemensamma kostnader
2016,Åbo Akademi,01903,,2803010,FSE universitetsservice
2016,Åbo Akademi,01903,,2803100,Företagsekonomi
2016,Åbo Akademi,01903,,2803110,Nationalekonomi
2016,Åbo Akademi,01903,,2803111,Informationsvetenskap
2016,Åbo Akademi,01903,,2803112,Informationssystem
2016,Åbo Akademi,01903,,2803113,IAMSR
2016,Åbo Akademi,01903,,2803120,Samhällsvetenskaper
2016,Åbo Akademi,01903,,2803121,Rättsvetenskap
2016,Åbo Akademi,01903,,2803122,Institutet för samhällsforskning
2016,Åbo Akademi,01903,,2803123,Institutet för mänskliga rättigheter
2016,Åbo Akademi,01903,,2803140,Doktorandnätverk Realizing Human Rights
2016,Åbo Akademi,01903,,2803141,Doktorandnätverk School of Business and Economics
2016,Åbo Akademi,01903,,2803142,"Gamla forskarskolan, FSE"
2016,Åbo Akademi,01903,,2803143,Doktorandnätverk Citizens and Demogracy
2016,Åbo Akademi,01903,,2803150,FSE utbildning
2016,Åbo Akademi,01903,,2804000,FNT gemensamma kostnader
2016,Åbo Akademi,01903,,2804010,FNT universitetsservice
2016,Åbo Akademi,01903,,2804050,Tekniska serviceenheten
2016,Åbo Akademi,01903,,2804100,Naturvetenskaper
2016,Åbo Akademi,01903,,2804110,Kemi (teknisktvetenskapliga)
2016,Åbo Akademi,01903,,2804111,Kemi (naturvetenskapliga)
